time,output,input
1.84,0.7268616801964398,1983.8031696932649
1.86,0.8533462834973029,1544.4556197459285
1.8800000000000001,1.056427193437486,279.26596691517096
1.9000000000000001,1.2246268797256017,-1109.771291953647
1.92,1.2677279871297573,-1868.7663005165316
1.94,1.1651084512135659,-1600.7728261616398
1.96,0.9753989713275659,-472.7972683672216
1.98,0.8030709416689258,886.6413213889509
2.0,0.7409504784568792,1737.3483559049937
2.02,0.8202658075204587,1630.1705078023233
2.04,0.9950818436325518,643.6558505041734
2.06,1.1688012321438963,-669.7665076544449
2.08,1.2474954382002952,-1592.7378365043382
2.1,1.190646466489315,-1634.4806817672968
2.12,1.0319123712965719,-791.3555916154776
2.14,0.8593301536578613,461.6383905109724
2.16,0.7665344752686055,1438.0411154212968
2.18,0.8019972397092323,1615.7313329088122
2.2,0.9437831639809023,915.7724725985828
2.22,1.1129259056663565,-264.4196770227233
2.24,1.2173606834736264,-1276.246129593183
2.2600000000000002,1.201996842408138,-1576.1019388043621
2.2800000000000002,1.0777178410123383,-1017.1161643035556
2.3000000000000003,0.9140775066842991,79.94157066980614
2.32,0.8004227293115204,1110.190737780989
2.34,0.7971469477904296,1517.8805920187174
2.36,0.9036499236210764,1095.8993449316035
2.38,1.0599730230089404,90.29407310573242
2.4,1.1805019700229877,-942.5357962839247
2.42,1.2008206399388428,-1443.423182241259
2.44,1.1120935109740204,-1152.9053625399156
2.46,0.9646498125287299,-245.1081965264983
2.48,0.8394927730449676,775.7429336978163
2.5,0.8038317681953427,1355.1150337777372
2.52,0.8750300976034318,1189.1548295033
2.54,1.0122855599925429,383.63405100411757
2.56,1.139947260945615,-612.0569423305585
2.58,1.1891784865924546,-1255.3353268609508
2.6,1.1350390170365265,-1205.87170177756
2.62,1.0090301997593818,-505.3032439718016
2.64,0.8808453373939831,453.4926466248006
2.66,0.8198569979273514,1146.4245652456264
2.68,0.8576053631931693,1204.4493569558474
2.7,0.9715534111835125,609.8288031571973
2.72,1.0984375744541761,-301.826058380335
2.74,1.1693575211598084,-1030.6552884007735
2.7600000000000002,1.1471604257738737,-1186.417142350298
2.7800000000000002,1.045852009256872,-697.1857417272123
2.8000000000000003,0.9219225541517415,158.5895848600446
2.82,0.8428825205428742,910.2061650453641
2.84,0.8505142742465778,1153.4078185860128
2.86,0.9388279196237127,767.5896022136494
2.88,1.0583273454938207,-25.071019041104158
2.9,1.143713927613883,-787.1395464303936
2.92,1.1495413451772214,-1107.1262763468208
2.94,1.0743675744261418,-821.4734454279177
2.96,0.9605891914409188,-97.68398872438982
2.98,0.8705701460636679,663.3825031940628
3.0,0.8524845997223444,1049.3198548016992
3.02,0.9145679640841826,859.4637333709383
3.04,1.0215211899187473,208.8663016994811
3.06,1.1145369250158785,-540.7113192515824
3.08,1.1436092619968312,-981.7505406544237
3.1,1.0943891438785578,-882.3555331380609
3.12,0.9951785096121782,-307.89485134559555
3.14,0.9007073451453166,420.739370375995
3.16,0.861966343886252,906.1692774252747
3.18,0.898710124872971,891.0874427131243
3.2,0.9894446189951658,394.4057271835114
3.22,1.0839380061450379,-304.9082741379996
3.24,1.13100495800238,-824.2925661565772
3.2600000000000002,1.1062095244592574,-886.7166100450204
3.2800000000000002,1.0245059486340253,-468.2391585803874
3.3000000000000003,0.9313045789471682,194.4821618696854
3.3200000000000003,0.8772582827158559,737.7814918297538
3.34,0.8907553648944571,870.3941845962211
3.36,0.9630448421037168,529.4247447083275
3.38,1.053767273110376,-90.54489238423227
3.4,1.1134614415102615,-648.2232649157164
3.42,1.1105098895182866,-843.3415063179871
3.44,1.0478550523497403,-578.1652836029384
3.46,0.9606652733258784,-5.999998671208422
3.48,0.8966223380124851,557.115325106651
3.5,0.8898649930118482,806.8273013860041
3.52,0.9428168154124188,614.8195415018713
3.54,1.0255569858691695,94.42684079248745
3.56,1.0926972990184165,-465.8520147763517
3.58,1.108261690606393,-762.1461176328955
3.6,1.064940805075212,-639.8842899675074
3.62,0.987429088962193,-174.18310484212103
3.64,0.9183816617687013,375.7137933980025
3.66,0.8949593381304727,710.5981960107155
3.68,0.9288491274155546,653.97592121185
3.7,1.0004909774343087,244.8826676886401
3.72,1.0703278243832224,-287.8589312520581
3.74,1.1006288168178713,-653.4709381326043
3.7600000000000002,1.0758559287041947,-657.8119320660091
3.7800000000000002,1.010590451742789,-306.29732621635156
3.8000000000000003,0.9409998259215745,203.317591454921
3.8200000000000003,0.9048134669087187,592.0220944555567
3.84,0.9208841227399671,652.1925446897073
3.86,0.9793974320668585,358.3468242568276
3.88,1.0477958042953304,-122.98818373911477
3.9,1.0888751527437304,-527.4647634024597
3.92,1.0810057073971768,-637.9827079054572
3.94,1.0294953068207124,-401.08765471368037
3.96,0.963139930512162,47.635851565102115
3.98,0.9181453388497892,460.9542590550646
4.0,0.918386803361045,616.0946974590161
4.0200000000000005,0.9627616827276244,434.7008943361837
4.04,1.0263224963426896,22.107063964513166
4.0600000000000005,1.0742815779234751,-393.57687430132796
4.08,1.0810366274886412,-587.4715070217259
4.1,1.043819742293481,-459.4793206064396
4.12,0.9837036979504382,-85.73875434628386
4.14,0.9336929285108118,326.3405377577657
4.16,0.9206174518388693,553.0711948046248
4.18,0.9507551554240791,475.81404941422693
4.2,1.006878179179684,142.8840498837359
4.22,1.0580753048920144,-260.16733662521005
4.24,1.0767636048722473,-513.8523236610663
4.26,1.053534508661318,-484.1809189862137
4.28,1.001851672026968,-193.28909109775572
4.3,0.9502779834362378,195.8878540380035
4.32,0.9267035301626927,470.76060589300494
4.34,0.9432763492090962,485.1268302964429
4.36,0.9901707149955374,236.81475875427495
4.38,1.0413733362105757,-134.23724854660725
4.4,1.0690998857910408,-424.7168379887254
4.42,1.0588595662096292,-479.2562372939116
4.44,1.0170064642650607,-273.42905706884216
4.46,0.9668551673021072,75.85298519969764
4.48,0.9357071555091147,376.6061855114196
4.5,0.9399997579163345,467.2179621122365
4.5200000000000005,0.9766498577379822,303.19864299473625
4.54,1.025140787849214,-21.274112287687647
4.5600000000000005,1.0589929133512943,-327.26885459456247
4.58,1.0602126623242925,-449.6924913352416
4.6000000000000005,1.028841579668366,-326.27969030704895
4.62,0.982546312556315,-29.0580348412504
4.64,0.9466852788777624,277.49216420791413
4.66,0.940428871464313,427.37988972215066
4.68,0.9665245667897631,342.9082707287549
4.7,1.0101639184058844,74.79783143234413
4.72,1.0473686104076436,-228.00401272432853
4.74,1.0581556190644548,-400.98844786850185
4.76,1.0372587150236243,-353.3904258854879
4.78,0.9966603407662503,-115.69219831996641
4.8,0.9587405381461552,179.46771349095377
4.82,0.9439497942292001,371.2241603919868
4.84,0.9597903329843783,358.092093706765
4.86,0.9970369491045309,151.5764149849018
4.88,1.035085692051557,-132.4781571999366
4.9,1.0533415457064375,-338.7811116591851
4.92,1.0423565729371949,-357.4290412962023
4.94,1.0087000801709212,-182.36905387276855
4.96,0.9710615753875058,87.55924393865334
4.98,0.9498825375858934,304.33282705506167
5.0,0.9562634701497753,351.85694355178305
